agency_name,agency_abbrev,agency_type,subagency_name,subagency_abbrev,url,used_by,used_by_category,used_by_fte,dataset_name,dataset_url
Department of Health and Human Services,HHS,Federal,General,,http://catalog.data.gov/organization/cms-hhs-gov,The Advisory Board Company,Research & Consulting,"1,001-5,000",,
Department of Health and Human Services,HHS,Federal,General,,http://catalog.data.gov/organization/cms-hhs-gov,NERA Economic Consulting,Research & Consulting,"501-1,000",,
Department of Health and Human Services,HHS,Federal,General,,http://catalog.data.gov/organization/cms-hhs-gov,Dabo Health,Healthcare,11-50,,
Department of Health and Human Services,HHS,Federal,General,,http://catalog.data.gov/organization/cms-hhs-gov,mHealthCoach,Healthcare,1-10,,
Department of Health and Human Services,HHS,Federal,General,,http://catalog.data.gov/organization/cms-hhs-gov,Compared Care,Healthcare,1-10,,
Department of Homeland Security,DHS,Federal,General,,http://catalog.data.gov/organization/uscg-mil,Datamyne,Data/Technology,51-200,U.S. Customs and Border Protection,
Department of Homeland Security,DHS,Federal,General,,http://catalog.data.gov/organization/uscg-mil,Datamyne,Data/Technology,51-200,Automated Manifest System,
Department of Homeland Security,DHS,Federal,General,,http://catalog.data.gov/organization/uscg-mil,Datamyne,Data/Technology,51-200,customs declarations and Import-Export Customs Statistics,
Department of Homeland Security,DHS,Federal,U.S. Coast Guard,,http://catalog.data.gov/organization/uscg-mil,IW Financial,Finance & Investment,11-50,National Response Center's Emergency Response Notification System,
Department of Homeland Security,DHS,Federal,Federal Emergency Management Agency,FEMA,http://catalog.data.gov/organization/fema-gov,Trulia,Housing/Real Estate,201-500,Flood Map,http://www.fema.gov/national-flood-insurance-program-flood-hazard-mapping
Department of Homeland Security,DHS,Federal,Federal Emergency Management Agency,FEMA,http://catalog.data.gov/organization/fema-gov,Revaluate,"Housing/Real Estate,",1-10,Flood Hazard Maps,http://fema.maps.arcgis.com/home/group.html?id=34d18d8f320d4a4b8e63d59a4d4d69f0
Department of Homeland Security,DHS,Federal,Federal Emergency Management Agency,FEMA,http://catalog.data.gov/organization/fema-gov,Zonability,Housing/Real Estate,11-50,,
Department of Homeland Security,DHS,Federal,Federal Emergency Management Agency,FEMA,http://catalog.data.gov/organization/fema-gov,FindTheBest.com,Lifestyle & Consumer,51-200,,
Department of Homeland Security,DHS,Federal,U.S. Citizenship and Immigration Services,USCIS,http://catalog.data.gov/organization/uscis-dhs-gov,Panjiva,,11-50,U.S. Customs Data,http://www.cbp.gov/
Department of Homeland Security,DHS,Federal,General,,http://catalog.data.gov/organization/uscg-mil,Booz Allen Hamilton,Research & Consulting,"10,001+",,
Department of Homeland Security,DHS,Federal,General,,http://catalog.data.gov/organization/uscg-mil,TransUnion,Business & Legal Services,"1,001-5,000",,
Department of Homeland Security,DHS,Federal,General,,http://catalog.data.gov/organization/uscg-mil,Enigma.io,Data/Technology,11-50,,
Department of Housing and Urban Development,HUD,Federal,General,,http://catalog.data.gov/organization/oh-hud-gov,Revaluate,"Housing/Real Estate,",1-10,Public Housing Physical Inspection Scores,http://data.hud.gov/data_sets.html
Department of Housing and Urban Development,HUD,Federal,Office of Housing,,http://catalog.data.gov/organization/oh-hud-gov,FindTheBest.com,Lifestyle & Consumer,51-200,,
Department of Justice,DOJ,Federal,General,,http://catalog.data.gov/organization/doj-gov,Oversight Systems,Business & Legal Services,51-200,Uses data for compliance with the Foreign Corrupt Practices Act.,
Department of Justice,DOJ,Federal,Bureau of Justice Statistics,BJS,http://catalog.data.gov/organization/bjs-usdoj-gov,CrowdANALYTIX,Data/Technology,11-50,UCR,http://www.bjs.gov/ucrdata/Search/Crime/Crime.cfm
Department of Justice,DOJ,Federal,Federal Bureau of Investigation,FBI,http://catalog.data.gov/organization/ic-fbi-gov,SmartAsset,Finance & Investment,1-10,FBI Crime Stats,http://www.fbi.gov/about-us/cjis/ucr/crime-in-the-u.s/2012/crime-in-the-u.s.-2012/offenses-known-to-law-enforcement/county-agency
Department of Justice,DOJ,Federal,Federal Bureau of Investigation,FBI,http://catalog.data.gov/organization/ic-fbi-gov,Azavea,Geospatial/Mapping,11-50,Federal Bureau of Investigation,http://catalog.data.gov/organization/ic-fbi-gov
Department of Justice,DOJ,Federal,Federal Bureau of Investigation,FBI,http://catalog.data.gov/organization/ic-fbi-gov,AreaVibes Inc.,Data/Technology,1-10,Uniform Crime Reporting,www.fbi.gov/about-us/cjis/ucr/uc
Department of Justice,DOJ,Federal,Federal Bureau of Investigation,FBI,http://catalog.data.gov/organization/ic-fbi-gov,FindTheBest.com,Lifestyle & Consumer,51-200,,
Department of Justice,DOJ,Federal,Federal Bureau of Investigation,FBI,http://catalog.data.gov/organization/ic-fbi-gov,Munetrix,Governance,1-10,,
Department of Justice,DOJ,Federal,General,,http://catalog.data.gov/organization/doj-gov,Jurispect,Business & Legal Services,1-10,,
Department of Justice,DOJ,Federal,General,,http://catalog.data.gov/organization/doj-gov,"Graematter, Inc.",Data/Technology,1-10,,
Department of Justice,DOJ,Federal,General,,http://catalog.data.gov/organization/doj-gov,Enigma.io,Data/Technology,11-50,,
Department of Justice,DOJ,Federal,General,,http://catalog.data.gov/organization/doj-gov,PYA Analytics,Research & Consulting,11-50,,
Department of State,DOS,Federal,General,,http://catalog.data.gov/organization/state-gov,Cambridge Information Group,Finance & Investment,11-50,Congressional Research Service reports (CRS) and issue briefs,http://fpc.state.gov/c18185.htm
Department of State,DOS,Federal,Organisation for Economic Cooperation and Development,OECD,http://catalog.data.gov/organization/oecd-state-gov,CrowdANALYTIX,Data/Technology,11-50,OECD,http://www.oecd.org/statistics/
Department of State,DOS,Federal,General,,http://catalog.data.gov/organization/state-gov,Enigma.io,Data/Technology,11-50,,
Department of the Interior,DOI,Federal,General,,http://catalog.data.gov/organization/doi-gov,CrowdANALYTIX,Data/Technology,11-50,land management,http://www.blm.gov/wo/st/en.html
Department of the Interior,DOI,Federal,Bureau of Land Management,BLM,http://catalog.data.gov/organization/blm-gov,CrowdANALYTIX,Data/Technology,11-50,,
Department of the Interior,DOI,Federal,National Park Service,NPS,http://catalog.data.gov/organization/nps-gov,Rapid Cycle Solutions,Data/Technology,1-10,Recreation,http://catalog.data.gov/dataset/recreation
Department of the Interior,DOI,Federal,U.S. Geological Survey,USGS,http://catalog.data.gov/dataset?q=organization:usgs-gov,Azavea,Geospatial/Mapping,11-50,National Elevation Dataset (NED),http://ned.usgs.gov/
Department of the Interior,DOI,Federal,U.S. Geological Survey,USGS,http://catalog.data.gov/dataset?q=organization:usgs-gov,Climate Corporation,Food & Agriculture,51-200,High Resolution Soil Dataset,http://www.usgs.gov/
Department of the Interior,DOI,Federal,U.S. Geological Survey,USGS,http://catalog.data.gov/dataset?q=organization:usgs-gov,"Energy Points, Inc.",Energy,11-50,Water Use in the United States 2010,http://water.usgs.gov/watuse/
Department of the Interior,DOI,Federal,U.S. Geological Survey,USGS,http://catalog.data.gov/dataset?q=organization:usgs-gov,Trulia,Housing/Real Estate,201-500,Earthquake Map,http://www.nationalatlas.gov/mld/seihazp.html
Department of the Interior,DOI,Federal,U.S. Geological Survey,USGS,http://catalog.data.gov/dataset?q=organization:usgs-gov,Mapbox,Geospatial/Mapping,11-50,Landsat,http://landsat.usgs.gov
Department of the Interior,DOI,Federal,U.S. Geological Survey,USGS,http://catalog.data.gov/dataset?q=organization:usgs-gov,Earthquake Alert!,Geospatial/Mapping,NA,Earthquakes,http://earthquake.usgs.gov/earthquakes/
Department of the Interior,DOI,Federal,U.S. Geological Survey,USGS,http://catalog.data.gov/dataset?q=organization:usgs-gov,Azavea,Geospatial/Mapping,11-50,U.S. Geological Survey,http://catalog.data.gov/organization/usgs-gov
Department of the Interior,DOI,Federal,U.S. Geological Survey,USGS,http://catalog.data.gov/dataset?q=organization:usgs-gov,Walk Score,Lifestyle & Consumer,1-10,,
Department of the Interior,DOI,Federal,U.S. Geological Survey,USGS,http://catalog.data.gov/dataset?q=organization:usgs-gov,HERE,Geospatial/Mapping,"5,001-10,000",,
Department of the Interior,DOI,Federal,U.S. Geological Survey,USGS,http://catalog.data.gov/dataset?q=organization:usgs-gov,Way Better Patents,Business & Legal Services,1-10,,
Department of the Interior,DOI,Federal,U.S. Geological Survey,USGS,http://catalog.data.gov/dataset?q=organization:usgs-gov,EarthObserver App,Geospatial/Mapping,NA,,
Department of the Interior,DOI,Federal,U.S. Geological Survey,USGS,http://catalog.data.gov/dataset?q=organization:usgs-gov,SpaceCurve,Data/Technology,11-50,,
Department of the Interior,DOI,Federal,U.S. Geological Survey,USGS,http://catalog.data.gov/dataset?q=organization:usgs-gov,Wolfram Research,Data/Technology,"501-1,000",,
Department of the Interior,DOI,Federal,U.S. Geological Survey,USGS,http://catalog.data.gov/dataset?q=organization:usgs-gov,Parsons Brinckerhoff,Transportation,"10,001+",,
Department of the Interior,DOI,Federal,US Fish and Wildlife Service,FWS,http://catalog.data.gov/organization/fws-gov,Azavea,Geospatial/Mapping,11-50,US Fish and Wildlife Service,http://catalog.data.gov/organization/fws-gov
Department of the Interior,DOI,Federal,General,,http://catalog.data.gov/organization/doi-gov,Enigma.io,Data/Technology,11-50,,
Department of the Treasury,,Federal,General,,http://catalog.data.gov/organization/treasury-gov,Overture Technologies,Data/Technology,1-10,Treasury Quarterly NPV dataset,http://www.treasury.gov/resource-center/data-chart-center/quarterly-refunding/Pages/default.aspx
Department of the Treasury,,Federal,Bureau of Engraving and Printing,BEP,http://catalog.data.gov/organization/bep-gov,DataMarket,Data/Technology,11-50,US Government Printing Office,www.gpo.gov/
Department of the Treasury,,Federal,Internal Revenue Service,IRS,http://catalog.data.gov/organization/irs-gov,Captricity,Data/Technology,1-10,IRS Form 990 Return of Organization Exempt From Income Tax,"http://www.irs.gov/uac/Form-990,-Return-of-Organization-Exempt-From-Income-Tax-"
Department of the Treasury,,Federal,Internal Revenue Service,IRS,http://catalog.data.gov/organization/irs-gov,"Aunt Bertha, Inc.",Governance,11-50,Internal Revenue Service (IRS) SOI Tax Stats - Exempt Organizations Business Master File Extract (EO BMF),http://www.irs.gov/uac/SOI-Tax-Stats-Exempt-Organizations-Business-Master-File-Extract-(EO-BMF)
Department of the Treasury,,Federal,Internal Revenue Service,IRS,http://catalog.data.gov/organization/irs-gov,NonprofitMetrics,Data/Technology,1-10,IRS Business Master File (BMF),http://www.irs.gov/uac/SOI-Tax-Stats-Exempt-Organizations-Business-Master-File-Extract-(EO-BMF)
Department of the Treasury,,Federal,Internal Revenue Service,IRS,http://catalog.data.gov/organization/irs-gov,Think Computer Corporation,Business & Legal Services,1-10,,
Department of the Treasury,,Federal,Internal Revenue Service,IRS,http://catalog.data.gov/organization/irs-gov,Politify,Governance,1-10,,
Department of the Treasury,,Federal,Internal Revenue Service,IRS,http://catalog.data.gov/organization/irs-gov,GuideStar,Governance,51-200,,
Department of the Treasury,,Federal,Internal Revenue Service,IRS,http://catalog.data.gov/organization/irs-gov,FindTheBest.com,Lifestyle & Consumer,51-200,,
Department of the Treasury,,Federal,Internal Revenue Service,IRS,http://catalog.data.gov/organization/irs-gov,Center for Responsive Politics,Research & Consulting,11-50,,
Department of the Treasury,,Federal,Internal Revenue Service,IRS,http://catalog.data.gov/organization/irs-gov,OnDeck,Finance & Investment,201-500,,
Department of the Treasury,,Federal,Internal Revenue Service,IRS,http://catalog.data.gov/organization/irs-gov,PYA Analytics,Research & Consulting,11-50,,
Department of the Treasury,,Federal,General,,http://catalog.data.gov/organization/treasury-gov,Jurispect,Business & Legal Services,1-10,,
Department of the Treasury,,Federal,General,,http://catalog.data.gov/organization/treasury-gov,Berkshire Hathaway,Finance & Investment,"5,001-10,000",,
Department of the Treasury,,Federal,General,,http://catalog.data.gov/organization/treasury-gov,Charles Schwab Corp.,Finance & Investment,"10,001+",,
Department of the Treasury,,Federal,General,,http://catalog.data.gov/organization/treasury-gov,Dow Jones & Co.,Finance & Investment,"5,001-10,000",,
Department of the Treasury,,Federal,General,,http://catalog.data.gov/organization/treasury-gov,Factset,Finance & Investment,"5,001-10,000",,
Department of the Treasury,,Federal,General,,http://catalog.data.gov/organization/treasury-gov,Enigma.io,Data/Technology,11-50,,
Department of the Treasury,,Federal,General,,http://catalog.data.gov/organization/treasury-gov,Kroll Bond Ratings Agency,Finance & Investment,51-200,,
Department of Transportation,DOT,Federal,General,,http://catalog.data.gov/organization/nhtsa-dot-gov,FlightStats,Transportation,51-200,ASDI Data Feed,http://www.fly.faa.gov/ASDI/asdi.html
Department of Transportation,DOT,Federal,General,,http://catalog.data.gov/organization/nhtsa-dot-gov,CrowdANALYTIX,Data/Technology,11-50,FARS,http://www-fars.nhtsa.dot.gov/QueryTool/QuerySection/SelectOptions.aspx
Department of Transportation,DOT,Federal,National Highway Traffic Safety Administration,NHTSA,http://catalog.data.gov/organization/nhtsa-dot-gov,YourMapper,Geospatial/Mapping,1-10,Bridge Structural Safety,
Department of Transportation,DOT,Federal,National Highway Traffic Safety Administration,NHTSA,http://catalog.data.gov/organization/nhtsa-dot-gov,CARFAX,Transportation,"501-1,000",,
Department of Transportation,DOT,Federal,National Highway Traffic Safety Administration,NHTSA,http://catalog.data.gov/organization/nhtsa-dot-gov,WeMakeItSafer,Lifestyle & Consumer,1-10,,
Department of Transportation,DOT,Federal,National Highway Traffic Safety Administration,NHTSA,http://catalog.data.gov/organization/nhtsa-dot-gov,CrowdANALYTIX,Data/Technology,11-50,,
Department of Transportation,DOT,Federal,Bureau of Transportation Statistics,BTS,http://catalog.data.gov/organization/bts-dot-gov,PYA Analytics,Research & Consulting,11-50,,
Department of Transportation,DOT,Federal,Federal Aviation Administration,FAA,http://catalog.data.gov/organization/faa-dot-gov,FlightStats,Transportation,51-200,ASDI Data Feed,http://www.fly.faa.gov/ASDI/asdi.html
Department of Transportation,DOT,Federal,Federal Aviation Administration,FAA,http://catalog.data.gov/organization/faa-dot-gov,FlightView,Transportation,11-50,,
Department of Transportation,DOT,Federal,Federal Aviation Administration,FAA,http://catalog.data.gov/organization/faa-dot-gov,Weather Underground,Environment & Weather,51-200,,
Department of Transportation,DOT,Federal,Federal Aviation Administration,FAA,http://catalog.data.gov/organization/faa-dot-gov,FindTheBest.com,Lifestyle & Consumer,51-200,,
Department of Transportation,DOT,Federal,Federal Aviation Administration,FAA,http://catalog.data.gov/organization/faa-dot-gov,FlightAware,Transportation,51-200,,
Department of Transportation,DOT,Federal,Federal Aviation Administration,FAA,http://catalog.data.gov/organization/faa-dot-gov,SpaceCurve,Data/Technology,11-50,,
Department of Transportation,DOT,Federal,Federal Motor Carrier Safety Administration,FMCSA,http://catalog.data.gov/organization/fmcsa-dot-gov,Keychain Logistics Corp.,Transportation,1-10,,
Department of Transportation,DOT,Federal,Federal Motor Carrier Safety Administration,FMCSA,http://catalog.data.gov/organization/fmcsa-dot-gov,FindTheBest.com,Lifestyle & Consumer,51-200,,
Department of Transportation,DOT,Federal,Pipeline and Hazardous Materials Safety Administration,PHMSA,http://catalog.data.gov/organization/phmsa-dot-gov,Abt Associates,Research & Consulting,"1,001-5,000",US Department of Transportation Pipeline and Hazardous Materials Safety Administration (PHMSA) Office of Hazardous Materials Dietary Supplement Labeling Database,https://hazmatonline.phmsa.dot.gov/IncidentReportsSearch/search.aspx
Department of Transportation,DOT,Federal,General,,http://catalog.data.gov/organization/nhtsa-dot-gov,Jurispect,Business & Legal Services,1-10,,
Department of Transportation,DOT,Federal,General,,http://catalog.data.gov/organization/nhtsa-dot-gov,Enigma.io,Data/Technology,11-50,,
Department of Veterans Affairs,VA,Federal,General,,http://catalog.data.gov/organization/nca-va-gov,IMS Health,Healthcare,"5,001-10,000",,
Department of Veterans Affairs,VA,Federal,General,,http://catalog.data.gov/organization/nca-va-gov,Iodine,Healthcare,1-10,,
District of Columbia,DC,State,General,,http://data.dc.gov/,YourMapper,Geospatial/Mapping,1-10,Crime,
District of Columbia,DC,State,General,,http://data.dc.gov/,Analytica,Data/Technology,11-50,Crime Data,http://data.dc.gov/
District of Columbia,DC,State,General,,http://data.dc.gov/,Analytica,Data/Technology,11-50,Crime Data,http://data.octo.dc.gov/
District of Columbia,DC,State,General,,http://data.dc.gov/,"HDScores, Inc",Lifestyle & Consumer,1-10,Washington DC Health Department,http://washington.dc.gegov.com/webadmin/dhd_431/web/?a=Inspections
District of Columbia,DC,State,General,,http://data.dc.gov/,Social Health Insights,Healthcare,1-10,Multiple transit agencies and bikeshare,http://developer.wmata.com/
Executive Office of the President,EOP,Federal,Office of Management and Budget,OMB,http://catalog.data.gov/organization/omb-eop-gov,IVES Group Inc,Data/Technology,11-50,Federal Audit Clearinghouse/Office of Management and Budget (Single Audit Non-Profit Data),
Federal Communications Commission,FCC,Federal,General,,http://catalog.data.gov/organization/fcc-gov,Jurispect,Business & Legal Services,1-10,,
Federal Communications Commission,FCC,Federal,General,,http://catalog.data.gov/organization/fcc-gov,FindTheBest.com,Lifestyle & Consumer,51-200,,
Federal Deposit Insurance Corporation,FDIC,Federal,General,,http://catalog.data.gov/organization/fdic-gov,eInstitutional,Finance & Investment,1-10,FDIC Bank & Data Statistics,http://www.fdic.gov/bank/statistical/
Federal Deposit Insurance Corporation,FDIC,Federal,General,,http://catalog.data.gov/organization/fdic-gov,NuCivic,Governance,11-50,US National Foreclosure Statistics January 2012,http://demo.getdkan.com/dataset/us-national-foreclosure-statistics-january-2012/resource/d9ed9373-4371-4f94-a17d
Federal Deposit Insurance Corporation,FDIC,Federal,General,,http://catalog.data.gov/organization/fdic-gov,FindTheBest.com,Lifestyle & Consumer,51-200,,
Federal Election Commission,FED,Federal,General,,http://catalog.data.gov/organization/fec-gov,Azavea,Geospatial/Mapping,11-50,Federal Election Commission,http://catalog.data.gov/organization/fec-gov
Federal Election Commission,FED,Federal,General,,http://catalog.data.gov/organization/fec-gov,Glassy Media,Governance,1-10,,
Federal Election Commission,FED,Federal,General,,http://catalog.data.gov/organization/fec-gov,FindTheBest.com,Lifestyle & Consumer,51-200,,
Federal Election Commission,FED,Federal,General,,http://catalog.data.gov/organization/fec-gov,Center for Responsive Politics,Research & Consulting,11-50,,
Federal Election Commission,FED,Federal,General,,http://catalog.data.gov/organization/fec-gov,PYA Analytics,Research & Consulting,11-50,,
Federal Housing Finance Agency,FHFA,Federal,General,,http://catalog.data.gov/organization/fhfa-gov,Zillow,Housing/Real Estate,"1,001-5,000",,
Federal Housing Finance Agency,FHFA,Federal,General,,http://catalog.data.gov/organization/fhfa-gov,Thinknum,Finance & Investment,1-10,,
Federal Reserve Board,FED,Federal,General,,http://catalog.data.gov/organization/frb-gov,Investormill,Finance & Investment,1-10,H.15,http://www.federalreserve.gov/datadownload/Choose.aspx?rel=h15
Federal Reserve Board,FED,Federal,General,,http://catalog.data.gov/organization/frb-gov,Investormill,Finance & Investment,1-10,G.19,http://www.federalreserve.gov/datadownload/Choose.aspx?rel=G19
Federal Reserve Board,FED,Federal,General,,http://catalog.data.gov/organization/frb-gov,Investormill,Finance & Investment,1-10,G.17,http://www.federalreserve.gov/datadownload/Choose.aspx?rel=G17
Federal Reserve Board,FED,Federal,General,,http://catalog.data.gov/organization/frb-gov,Investormill,Finance & Investment,1-10,H.4.1,http://www.federalreserve.gov/datadownload/Choose.aspx?rel=H41
Federal Reserve Board,FED,Federal,General,,http://catalog.data.gov/organization/frb-gov,Investormill,Finance & Investment,1-10,H.6,http://www.federalreserve.gov/datadownload/Choose.aspx?rel=H6
Federal Reserve Board,FED,Federal,General,,http://catalog.data.gov/organization/frb-gov,Investormill,Finance & Investment,1-10,H.8,http://www.federalreserve.gov/datadownload/Choose.aspx?rel=H8
Federal Reserve Board,FED,Federal,General,,http://catalog.data.gov/organization/frb-gov,Investormill,Finance & Investment,1-10,H.10,http://www.federalreserve.gov/datadownload/Choose.aspx?rel=H10
Federal Reserve Board,FED,Federal,General,,http://catalog.data.gov/organization/frb-gov,HelloWallet,Finance & Investment,11-50,Survey of Consumer Finances,http://www.federalreserve.gov/econresdata/scf/scfindex.htm
Federal Reserve Board,FED,Federal,General,,http://catalog.data.gov/organization/frb-gov,Bridgewater,Finance & Investment,"1,001-5,000",Data on currency exchange rates,
Federal Reserve Board,FED,Federal,General,,http://catalog.data.gov/organization/frb-gov,eInstitutional,Finance & Investment,1-10,Federal Reserve Banking Information & Regulation,http://www.federalreserve.gov/bankinforeg/default.htm
Federal Reserve Board,FED,Federal,General,,http://catalog.data.gov/organization/frb-gov,eInstitutional,Finance & Investment,1-10,Federal Reserve Economic Data (FRED),http://research.stlouisfed.org/fred2/tags/series
Federal Reserve Board,FED,Federal,General,,http://catalog.data.gov/organization/frb-gov,CrowdANALYTIX,Data/Technology,11-50,FRED,http://research.stlouisfed.org/fred2/categories
Federal Reserve Board,FED,Federal,General,,http://catalog.data.gov/organization/frb-gov,Jurispect,Business & Legal Services,1-10,,
Federal Reserve Board,FED,Federal,General,,http://catalog.data.gov/organization/frb-gov,Factset,Finance & Investment,"5,001-10,000",,
Federal Reserve Board,FED,Federal,General,,http://catalog.data.gov/organization/frb-gov,The Vanguard Group,Finance & Investment,"10,001+",,
Federal Reserve Board,FED,Federal,General,,http://catalog.data.gov/organization/frb-gov,Thinknum,Finance & Investment,1-10,,
Florida,FL,State,General,,http://www.floridahasarighttoknow.com/,BaleFire Global,Data/Technology,1-10,The City of Gainesville,
Florida,FL,State,General,,http://www.floridahasarighttoknow.com/,Pave,Finance & Investment,1-10,Post-Completion Wages of Graduates,
General Services Administration,GSA,Federal,General,,http://catalog.data.gov/organization/gsa-gov,Way Better Patents,Business & Legal Services,1-10,Federal Procurement Data System,https://www.fpds.gov/fpdsng_cms/index.php/en/
General Services Administration,GSA,Federal,General,,http://catalog.data.gov/organization/gsa-gov,Government Transaction Services,Finance & Investment,1-10,Federal grant administrative reports,
General Services Administration,GSA,Federal,General,,http://catalog.data.gov/organization/gsa-gov,FindTheBest.com,Lifestyle & Consumer,51-200,,
Illinois,IL,State,General,,http://data.illinois.gov/,DataMade,Governance,1-10,The Open Data Portal for the Cook County Government - Cook County Budget 1993-2011,https://datacatalog.cookcountyil.gov/Finance-Administration/Cook-County-Budget-1993-2011/y39t-8wqx
Indiana,IN,State,General,,http://inmap.indiana.edu/viewer.htm,Social Health Insights,Healthcare,1-10,FSSA: HER Incentive Program Data,http://provider.indianamedicaid.com/general-provider-services/ehr-incentive-program.aspx
Institute of Museum and Library Services,IMLS,Federal,General,,http://catalog.data.gov/organization/imls-gov,YourMapper,Geospatial/Mapping,1-10,Museums,
Institute of Museum and Library Services,IMLS,Federal,General,,http://catalog.data.gov/organization/imls-gov,YourMapper,Geospatial/Mapping,1-10,Libraries,
Kentucky,KY,State,General,,http://opendoor.ky.gov/search/Pages/spendingsearch.aspx,YourMapper,Geospatial/Mapping,1-10,Car Accidents,
Kentucky,KY,State,General,,http://opendoor.ky.gov/search/Pages/spendingsearch.aspx,YourMapper,Geospatial/Mapping,1-10,Political Contributions,
Kentucky,KY,State,General,,http://opendoor.ky.gov/search/Pages/spendingsearch.aspx,YourMapper,Geospatial/Mapping,1-10,Sex Offenders,
Louisville,LVL,City/County,General,,http://portal.louisvilleky.gov/service/data,YourMapper,Geospatial/Mapping,1-10,Crime Reports,
Louisville,LVL,City/County,General,,http://portal.louisvilleky.gov/service/data,YourMapper,Geospatial/Mapping,1-10,Building Permits,
Louisville,LVL,City/County,General,,http://portal.louisvilleky.gov/service/data,YourMapper,Geospatial/Mapping,1-10,Health Inspections,
Louisville,LVL,City/County,General,,http://portal.louisvilleky.gov/service/data,YourMapper,Geospatial/Mapping,1-10,ABC Licenses,
Louisville,LVL,City/County,General,,http://portal.louisvilleky.gov/service/data,YourMapper,Geospatial/Mapping,1-10,Property Maintenance,
Louisville,LVL,City/County,General,,http://portal.louisvilleky.gov/service/data,YourMapper,Geospatial/Mapping,1-10,Property Values,
Louisville,LVL,City/County,General,,http://portal.louisvilleky.gov/service/data,YourMapper,Geospatial/Mapping,1-10,Recent Home Sales,
Louisville,LVL,City/County,General,,http://portal.louisvilleky.gov/service/data,YourMapper,Geospatial/Mapping,1-10,Public Transit,
Louisville,LVL,City/County,General,,http://portal.louisvilleky.gov/service/data,"OpportunitySpace, Inc.",Housing/Real Estate,1-10,Consolidated Sales Inventory,http://vapstat.louisvilleky.gov/sites/vapstat.louisvilleky.gov/files/documents/Sales%20Inventory/Sales_Inventory_10.03.13.xlsx
Maryland,MD,State,General,,https://data.maryland.gov/,"HDScores, Inc",Lifestyle & Consumer,1-10,Montgomery County Health Department,https://data.montgomerycountymd.gov/Community/Food-Inspection/5pue-gfbe
Maryland,MD,State,General,,https://data.maryland.gov/,Social Health Insights,Healthcare,1-10,Multiple transit agencies and bikeshare,http://developer.wmata.com/
Missouri,MO,State,General,,http://data.mo.gov/,DataMarket,Data/Technology,11-50,Federal Reserve Bank of St. Louis,http://www.stlouisfed.org/
Montgomery County,,City/County,General,,https://data.montgomerycountymd.gov/,Parsons Brinckerhoff,Transportation,"10,001+",,
National Aeronautics and Space Administration,NASA,Federal,General,,http://catalog.data.gov/organization/jpl-nasa-gov,Azavea,Geospatial/Mapping,11-50,National Aeronautics and Space Administration,http://catalog.data.gov/organization/nasa-gov
National Aeronautics and Space Administration,NASA,Federal,General,,http://catalog.data.gov/organization/jpl-nasa-gov,Intermap Technologies,Geospatial/Mapping,51-200,"Advanced Spaceborne Thermal Emission and Reflection Radiometer - ASTER (asterweb.jpl.nasa.gov), Shuttle Radar Topography Mission- SRTM (www2.jpl.nasa.gov/srtm/‎), GTOPO30",https://lta.cr.usgs.gov/GTOPO30
National Aeronautics and Space Administration,NASA,Federal,General,,http://catalog.data.gov/organization/jpl-nasa-gov,Intermap Technologies,Geospatial/Mapping,51-200,Advanced Spaceborne Thermal Emission and Reflection Radiometer - ASTER,asterweb.jpl.nasa.gov
National Aeronautics and Space Administration,NASA,Federal,Jet Propulsion Laboratory,JPL,http://catalog.data.gov/organization/jpl-nasa-gov,"Marinexplore, Inc.",Geospatial/Mapping,1-10,OurOcean Group High-Resolution Sea Surface Temperature,http://podaac.jpl.nasa.gov/dataset/JPL_OUROCEAN-L4UHfnd-GLOB-G1SST
National Aeronautics and Space Administration,NASA,Federal,General,,http://catalog.data.gov/organization/jpl-nasa-gov,Climate Corporation,Food & Agriculture,51-200,,
National Aeronautics and Space Administration,NASA,Federal,General,,http://catalog.data.gov/organization/jpl-nasa-gov,FindTheBest.com,Lifestyle & Consumer,51-200,,
National Aeronautics and Space Administration,NASA,Federal,General,,http://catalog.data.gov/organization/jpl-nasa-gov,Mapbox,Geospatial/Mapping,11-50,,
National Archives and Records Administration,NARA,Federal,Office of the Federal Register,OFR,http://catalog.data.gov/organization/gpo-gov,Energy Solutions Forum,Energy,1-10,Federal Register: The Daily Journal of the United States Government,www.federalregister.gov/learn/developers
National Archives and Records Administration,NARA,Federal,Office of the Federal Register,OFR,http://catalog.data.gov/organization/gpo-gov,Chemical Abstracts Service,Scientific Research,"1,001-5,000",,
National Science Foundation,NSF,Federal,General,,http://catalog.data.gov/organization/nsf-gov,Way Better Patents,Business & Legal Services,1-10,NSF R&D Data,http://www.nsf.gov/statistics/showpub.cfm?TopID=8
Palo Alto,PA,City/County,General,,http://data.cityofpaloalto.org/,"Junar, Inc.",Data/Technology,1-10,City of Palo Alto Development Center Permits,http://bit.ly/YG1mm4
Philadelphia,PHILA,State,General,,http://www.opendataphilly.org/,CityScan,Geospatial/Mapping,1-10,,
Raleigh,,City/County,General,,http://www.raleighnc.gov/open/,BaleFire Global,Data/Technology,1-10,"The City of Raleigh, North Carolina",
San Francisco,SF,City/County,General,,http://www.datasf.org/,YourMapper,Geospatial/Mapping,1-10,Crime,
San Francisco,SF,City/County,General,,http://www.datasf.org/,YourMapper,Geospatial/Mapping,1-10,Trees,
