company_name_id,company_name,url,city,state,zip_code,ceo_first_name,ceo_last_name,year_founded,full_time_employees,company_type,company_category,revenue_source,description,description_short,financial_info,sourceCount
Innocentive,InnoCentive,http://www.innocentive.com,Waltham,MA,02451,,,2001,0,Private,Scientific Research,Not reported by company,"InnoCentive crowdsources innovation problems to the world’s smartest people who compete to provide ideas and solutions to important business, social, policy, scientific, and technical challenges. Our global network of problem solvers, challenge methodology, and cloud-based innovation management platform combine to help our clients transform their economics of innovation through rapid solution delivery and the development of sustainable open innovation programs.","InnoCentive crowdsources innovation problems to the world’s smartest people who compete to provide ideas and solutions to important business, social, policy, scientific, and technical challenges.",,100+
Innography,Innography,http://www.innography.com,Austin,TX,78746,John,Martin,2007,60,Private,Business & Legal Services,Subscriptions,"Innography's subscription-based online information service provides answers to questions about intellectual property to help organizations improve their business results. Innography’s proprietary software suite corrects and correlates over 100 data sources and provides unique analysis and visualization technologies to enable users to quickly gain valuable insights for leveraging their patent portfolios, analyzing technology innovation trends and gaining competitive intelligence.","Innography combines patent data with many other data sources and analytics and visualizations to provide unique insights about patent assets, competitor actions and technology trends.","Innography is backed by Austin Ventures and Covera Partners, raising $14 million to date and with expected growth over 25% in 2014.  Based on Fortune 500 rankings, at least 3 of the top 5 U.S. companies in the following industries are Innography clients: Computer Hardware, Chemicals, Internet Services, Motor Vehicles, Software, Consumer Packaged Goods, and Medical Devices. Innography has over 9 million data-correction rules for the data sources, and recently added full access to 200,000 PACER documents about US patent litigation and 5 million Public PAIR documents that detail patent office actions by the USPTO and filer responses.",NA
Innovest-Systems,Innovest Systems,http://www.innovestsystems.com,New York,NY,10014,,,2000,0,Private,Finance & Investment,Not provided by company,"Innovest's flagship product, a multi-currency enabled trust accounting and reporting system, is a secure, integrated, real-time, accrual based system offered in a Software in a Service (SaaS) environment. The product is a browser-based open system that comprehensively addresses the needs of trust companies, banks, private banks, retirement plan administrators and others that need to control, account for, and report on assets held in trust accounts.",Innovest provides technology-driven solutions to trust and wealth management companies.,,NA
Inovalon,Inovalon,http://www.inovalon.com/pages/default.aspx,Bowie,MD,20716,,,1998,0,Private,Healthcare,Not provided by company,"Inovalon is a technology company that combines data analytics with highly targeted interventions to achieve meaningful impact in clinical outcomes and financial performance. Our achievement of value is delivered through the effective progression of Turning Data into Insight, and Insight into Action®. Proprietary datasets, sophisticated analytics, deep subject matter expertise, and nationwide in-community personnel deliver a seamless, end-to-end platform of technology and operations. Driven by data, Inovalon uniquely identifies gaps in care, quality, data integrity, and financial performance – while also bringing to bear the resources to resolve them. This differentiating combination provides a powerful capability suite touching more than 120 million Americans, driving high-value impact, and improving the quality and economics for health plans, hospitals, physicians, patients, and researchers.",Inovalon is a technology company that combines data analytics with highly targeted interventions to achieve meaningful impact in clinical outcomes and financial performance.,,NA
Inrix-Traffic,Inrix Traffic,http://www.inrixtraffic.com,Kirkland,WA,98033,,,2005,0,Private,Transportation,Not provided by company,"INRIX develops and operates a traffic intelligence platform, delivering smart data and analytics to solve transportation issues worldwide. Customers and partners include Audi, BMW, the BBC, Ford Motor Co, the I-95 Coalition, MapQuest, Microsoft, NAVIGON, Nissan, O2, Tele Atlas, TeleNav, Toyota and Vodafone.","INRIX develops and operates a traffic intelligence platform, delivering smart data and analytics to solve transportation issues worldwide.",,100+
Intelius,Intelius,http://corp.intelius.com/,Bellevue,WA,,,,2003,131,Private,Business & Legal Services,Not reported by company,"Intelius specializes in public records information, offering services to consumers and businesses which include background checks and identity theft protection.","Intelius specializes in public records information, offering services to consumers and businesses which include background checks and identity theft protection.",,NA
Intermap-Technologies,Intermap Technologies,www.intermap.com,,CO,,,,1996,0,Public,Geospatial/Mapping,Not provided by company,"Intermap provides geospatial solutions on demand. Intermap is focused on improving the way people, businesses, and governments use location-based information. We collect, aggregate, and commercialize geospatial data from around the world, and innovate in geometric imaging, data acquisition, data aggregation, and more. 

<p>We help customers solve their geospatial and mapping problems by offering our Orion Platform which encompasses our geospatial services, foundation datasets, aggregation and delivery services, and 3DBI applications. Customers can leverage our solutions everyday to analyze and manage their data through Intermap’s services and products, which include RiskPro, GeoPro, the NEXTMap five-meter terrain datasets, and NEXTMap World 30, along with others. </p>

<p>The Orion integrated platform defines, designs, and delivers customized and scalable geospatial solutions. These geospatial solutions are used in a wide range of applications, including, but not limited to, geographic information systems (GIS), advertising, agriculture, engineering, GPS maps, insurance risk assessment, oil and gas, renewable energy, hydrology, environmental planning, wireless communications, and transportation. </p>","Intermap is focused on improving the way people, businesses, and governments use location-based information.",,NA
Investormill,Investormill,www.investormill.com,New York,NY,10003,,,2012,2,Private,Finance & Investment,"Database Licensing, Subscriptions",Investormill makes economic and financial data approachable to everyone. We do this by curating the most important components and delivering the data via an easy to use interface. We price in a way that is accessible for either one-time or recurring usage.,Investormill makes it simple to find and chart economic and financial data.,,10-50
Iodine,Iodine,www.iodine.com,San Francisco,CA,94107,Thomas,Goetz,2013,7,Private,Healthcare,Not provided by company,"Iodine combines large healthcare datasets with a user's individual needs and background to create a personalized resource for better understanding and decision-making about health. We believe that too much information offered to patients today is generic, anecdotal, and out-of-date. We believe that data science can create better information that will improve adherence, enhance behavior, and make people more confident about their health.",Iodine combines large healthcare datasets with a user's individual needs and background to create a personalized resource for better understanding and decision-making about health.,,10-50
Iphix,IPHIX,iphix.net,Falls Church,VA,22046,Gianluca,Garbellotto,2004,5,Private,Data/Technology,"Software Licensing, Consulting Services","IPHIX uses data standards as enablers of cost savings and greater efficiencies in the collection and dissemination of public information and within an organization's internal environment. Our experience is derived from standardization projects based on the use of the Extensible Business Reporting Language (XBRL) within cross agency governmental projects, individual governmental agencies, commercial enterprises and other non-governmental entities, in the US and globally.",IPHIX is an IT consultancy in the area of business data standardization.,"Average revenues between US $300K and US$500K. Our key partners are Fujitsu, Altova GMBH, PwC.",1-10
Irecycle,iRecycle,http://earth911.com/irecycle/,Scotsdale,AZ,85257,,,2009,0,Public,Environment & Weather,Not reported by company,"iRecycle can tell you how, where and when to recycle just about anything. Using your current location, ZIP code, address or city, get access to vital details for collection points, such as Web site, phone number, directions, hours of operation and other materials collected.",iRecycle provides access to more than 1.5 million ways to recycle plus the latest in green news and ideas to match individuals' lifestyle.,,NA
Itriage,iTriage,itriagehealth.com,Denver,CO,80202,Peter,Hudson,2008,103,Public,Healthcare,"Lead Generation To Other Businesses, Subscriptions","iTriage LLC, an Aetna subsidiary headquartered in Denver, CO, is a global health care technology company founded in 2008 by two emergency medicine physicians. The company's platform and mobile/web applications offer a proprietary Symptom-to-Provider pathway that empowers people to make better health care decisions. iTriage helps people answer the two most common medical questions: ""What could be wrong?"" and ""Where could I go for treatment?"" The free iTriage mobile app may be downloaded through the iTunes App store or Google Play Market, or customers may use the iTriage website at www.iTriageHealth.com. In addition, thousands of health care providers already use the iTriage platform to reach more consumers and increase patient engagement.",iTriage is a free mobile app and website that helps people make better health care decisions and take charge of their health.,,NA
Ives-Group-Inc,IVES Group Inc,http://auditanalytics.com/,Sutton,MA,01590,Mark,Cheffers,2000,50,Private,Data/Technology,"Database Licensing, Subscriptions","Audit Analytics is an independent provider of audit, regulatory and disclosure intelligence. Audit Analytics’ comprehensive research is used daily around the world by the accounting, investment and legal communities for market intelligence, due diligence, compliance monitoring and trending.","Audit Analytics is an independent research provider of audit, regulatory and disclosure intelligence.",We are a privately held company with no outside investors.,1-10
Iw-Financial,IW Financial,http://info.iwfinancial.com,Portland,ME,04102,,,2001,0,Private,Finance & Investment,Not reported by company,"IW Financial works closely with clients on guideline development, compliance, UN PRI implementation, portfolio customization, engagement, benchmarking, and product development. IW Financial’s research team produces data on more than 3,000 U.S. publicly traded companies covering more than 1,000 discrete data elements. IW Financial’s in-house research on more than 6000 global companies is available through IW Financial’s patented Workstation platform.","IW Financial is a leading provider of environmental risk assessment, social responsibility, and corporate governance research for investors.",,NA
Jj-Keller,JJ Keller,http://www.jjkeller.com,Neenah,WI,54957,,,1953,0,,Business & Legal Services,Not reported by company,"J. J. Keller & Associates, Inc. helps businesses, large and small, deal with the complex and constantly evolving regulations that affect their operations daily. We offer more than 12,000 products and services to help customers meet their safety needs and comply with regulations enforced by DOT, OSHA, EPA, FDA and 300 state agencies. As a trusted source for safety and compliance solutions, we stay on top of new regulations and industry needs and respond with timely, carefully prepared solutions for the transport, workplace, human resources, food and construction markets.","J.J. Keller helps businesses, large and small, deal with the complex and constantly evolving regulations that affect their operations every day.",,NA
Jp-Morgan-Chase,J.P. Morgan Chase,http://www.jpmorganchase.com/corporate/Home/home.htm,New York,NY,10017,,,1799,0,Public,Finance & Investment,Not reported by company,"J.P. Morgan Chase is a global financial services firm and a banking institution in the United States, with global operations. The company is engaged in investment banking, financial services for consumers and small businesses, commercial banking, financial transaction processing, asset management and private equity.","J.P. Morgan Chase offers investment banking, financial services for consumers, small business and commercial banking, financial transaction processing, asset management and private equity.",,NA
Junar-Inc,"Junar, Inc.",www.Junar.com,McKinney,TX,75070,Taylor,Scanlon,2010,10,Private,Data/Technology,Software Licensing,"Junar is a leading supplier of cloud-based software that streamlines the process for data-rich organizations to publish Open Data in the fastest and most cost effective manner. Once published, our platform enables data consumers to easily view, download, analyze and share the data. We enable clients in both the public and private sectors to achieve their strategic data sharing initiatives and fuel innovative, third-party applications.",Our products streamline the process for data-rich organizations to publish Open Data while enabling data consumers with easy access and use.,$1.4M invested to date; annual revenue ~$1M USD,100+
Junyo,Junyo,http://junyo.com,Menlo Park,CA,94025,Steve,Schoettler,2011,0,Private,Education,Data Management and Analytic Services,"Junyo develops data-centric solutions with the power to improve efficiencies and learning processes within the education system. We deliver innovative solutions that provide market intelligence and help make sense of the enormous amount of data available to schools, teachers and students. Our ultimate goal is to improve learning by helping ensure the right content and materials are delivered to the right schools and students at the right time.",Junyo leverages the power of data and analytics to improve learning processes.,"We are a Silicon Valley start up.  We launched our EdLights market intelligence platform in summer 2013. 

 Investors include NewSchools Venture Fund, Kapor Capital, and Learn Capital.",NA
Jurispect,Jurispect,jurispect.com,Mountain View,CA,94043,Catherine,Hammack,2013,4,Private,Business & Legal Services,"Subscriptions, User Fees for Web or Mobile Access","Jurispect enables companies to make data-driven legal decisions. Jurispect's software service tailors regulatory and legal updates to each user's interests. It provides customized risk metrics and analytics for every rule and issue. With Jurispect legal intelligence, companies know exactly where to focus their legal and compliance efforts.",Jurispect is a startup company in beta phase.,We are a startup entering the beta testing phase. We will be raising a seed round of funding over the next few months.,100+
Kaiser-Permanante,Kaiser Permanante,https://healthy.kaiserpermanente.org/html/kaiser/index.shtml,Oakland,CA,94612,,,1945,0,Nonprofit,Healthcare,Not reported by company,"Kaiser's mission is to improve the health of its members and the communities it serves, by creating safe, healthy environments and providing care and coverage for all. It offers nonprofit healthcare plans, and provides preventive care, well-baby and prenatal care, immunizations, emergency care, screening diagnostics, hospital and medical, and pharmacy services. It offers its services in California, Colorado, Georgia, Hawaii, Ohio, Oregon, Washington, and the District of Columbia.","Kaiser Permanente, recognized as one of America's leading health care providers and not-for-profit health plans, is committed to helping shape the future of health care.",,NA
Karmadata,karmadata,www.karmadata.com,Hingham,MA,02043,Sean,Power,2011,10,Private,Healthcare,Subscriptions,"karmadata is healthcare (big) data, simplified. The karmadata team is on a mission to change the way businesses and consumers obtain and interact with healthcare information. Using big data and cloud technologies, karmadata standardizes and links the world’s healthcare data ranging from leading open data sources to private pharmacy and medical claims. Our users then follow items of interest (such as diseases, drugs, physicians, or corporations) through a real time Feed, create impactful visualizations through their Datacards, or subscribe to any application in our App Gallery.","karmadata is healthcare (big) data, simplified. We offer a collection of the world's healthcare data that is live, visual, and linked.","karmadata is self-funded (by founder), with no outside investment to date; still in start-up/bootstrap phase.",50-100
Keychain-Logistics-Corp,Keychain Logistics Corp.,www.keychainlogistics.com,San Francisco,CA,94107,Bryan,Beshore,2012,9,Private,Transportation,"Data Management and Analytic Services, Online Marketplace","Keychain Logistics is a software marketplace that directly connects companies shipping products with independent semi-truck owner-operators. Our platform effectively cuts out the traditional third-party logistics brokerage process by virtue of a software enabled network of virtual carriers (trucks on the go in our network). We understand where trucks in our network are at any given moment, their capacity, and if they would be an ideal match for a company shipping.",Keychain Logistics is an online marketplace to create efficiency and safety in the truck-based logistics brokerage business.,"Sorry, we don't disclose our financials.",1-10
Kidadmit-Inc,"KidAdmit, Inc.",www.kidadmit.com,San Francisco,CA,94107,,,2012,10,Private,Education,not reported by company,Kid Admit is an easy and efficient way to apply to multiple San Francisco preschools online and helps parents manage the preschool admission process by keeping them on top of important admission dates and deadlines.,Kid Admit is an easy and efficient way to apply to multiple San Francisco preschools online.,,NA
Kld-Research,KLD Research,http://www.msci.com/products/esg/#,New York,NY,10005,,,1988,0,Private,Finance & Investment,Not reported by company,"KLD is an independent research firm providing sustainability research and indexes: clients use KLD to integrate environmental, social and governance (ESG) criteria into investment decisions. It is part of RiskMetrics Group as of 2009.","KLD is an independent research firm providing sustainability research and indexes: clients use KLD to integrate environmental, social and governance (ESG) criteria into investment decisions.",,NA
Knoema,Knoema,http://knoema.com/,,DC,,,,2011,0,Private,Data/Technology,Not reported by company,"Knoema is a knowledge platform. The basic idea is to connect data with analytical and presentation tools. As a result, we end with one uniformed platform for users to access, present and share data-driven content. Within Knoema, we capture most aspects of a typical data use cycle: accessing data from multiple sources, bringing relevant indicators into a common space, visualizing figures, applying analytical functions, creating a set of dashboards, and presenting the outcome.",Knoema is a knowledge platform. The basic idea is to connect data with analytical and presentation tools.,,100+
Knowledge-Agency,Knowledge Agency,http://www.knowledgeagency.com/,,NY,,,,1989,0,,Research & Consulting,Not reported by company,"The Knowledge Agency (TKA) is a leader in the fields of Strategic Intelligence (SI) and Intelligence Management (IM). We employ rigorous research and analytics to help our clients identify, measure, and manage opportunities for, and threats to, their competitiveness and value-production. TKA serves leading firms in health care; consumer products; information and media; financial and professional services; and government agencies.","The Knowledge Agency employs rigorous research and analytics to help our clients identify, measure, and manage opportunities for, and threats to, their competitiveness and value-production.",,NA
Kpmg,KPMG,http://www.kpmg.com,,NY,,,,1987,0,Partnership,Business & Legal Services,Not reported by company,"KPMG LLP is an audit, tax and advisory services firm, operating from 87 offices throughout the U.S. Our purpose is to turn knowledge into value for the benefit of our clients, our people, and the capital markets.","KPMG LLP is an audit, tax and advisory services firm.",,100+
Kroll-Bond-Ratings-Agency,Kroll Bond Ratings Agency,https://www.krollbondratings.com/,,NY,,,,2010,0,Private,Finance & Investment,Not reported by company,"Kroll Bond Rating Agency, a Nationally Recognized Statistical Rating Organization (NRSRO), was established by Jules Kroll to restore trust in credit ratings by establishing new standards for assessing risk and by offering accurate, clear and transparent ratings. KBRA provides the investment community with an authoritative and informed alternative by delivering ratings designed to meet the highest standards for accuracy and timeliness.",KBRA provides the investment community with an authoritative and informed alternative by delivering ratings designed to meet the highest standards for accuracy and timeliness.,,NA
Kwhours,kWhOURS,http://www.kwhours.com,Boston,MA,02111,,,2009,0,Private,Housing/Real Estate,Not reported by company,"kWhOURS provides tablet-based software and cloud-based management tools to make building professionals more efficient and effective. kWhOURS provides intuitive, user-friendly apps and software so that our customers can more effectively deploy their financial & human capital, and save time and money. We understand the complexities and shortfalls that exist in the commercial building assessment industry, be it energy efficiency, preventative maintenance, health & safety, LEED, etc. kWhOURS aims to help alleviate the bottlenecks by providing solutions that help scale the industry.",kWhOURS provides tablet-based software and cloud-based management tools to make building professionals more efficient and effective.,,NA
Kyruus,Kyruus,http://kyruus.com,Boston,MA,02110,,,2010,0,Private,Healthcare,Not reported by company,"Kyruus takes a Big Data approach to addressing the need for better matching and management of providers across the healthcare system. Matching the right physician to the right research project, drug development initiative, clinical trial, or patient has been a data-poor exercise to date. We work with organizations and physicians to help solve these problems by leveraging the deluge of healthcare data that exists (ranging from the tens of thousands of public domain sources, to the siloed data repositories within healthcare organizations, to self-reported data from physicians themselves) to understand the distribution of value and risk across those networks through archetyping, benchmarking, and predictive analytics. 

<p>Our data-driven technology platform and products create information feedback loops that engage healthcare providers and administrators in targeted assessments of need and opportunity, as well as actionable workflow tools to drive optimization of performance and behavior.</p>","Kyruus provides Patient Access & Referral Management solutions enabling hospital systems to match patient demand to provider supply, engender patient retention, and maximize staff productivity.",,NA
Lawdragon,Lawdragon,lawdragon.com,New York,NY,10017,Katrina,Dewey,2005,11,Private,Business & Legal Services,"Advertising, Data Management and Analytic Services, Subscriptions","Lawdragon is a legal news website with an annual magazine that provides coverage of high-profile legal matters and the attorneys handling them. Our best-known editorial feature is the ""Lawdragon 500 Leading Lawyers,"" our annual lawyers-of-the-year guide that we believe is the most elite distinction in the profession. We also report on international justice developments and have done in-depth features on human rights cases in South Africa, the former Yugoslavia and Rwanda.

<p>Our site also offers a free database of lawyers that lets companies and individuals search for and fill out evaluations of legal professionals, and provides a platform for lawyers to promote their services. </p>

<p>We are also building a new site on legal education that will provide regular editorial coverage of law schools and a school-search function for prospective students that we will market as an alternative to the U.S. News & World Report rankings. This will also provide evaluations of schools and professors.</p>",Lawdragon provides legal news and information about lawyers and law schools to consumers and others who need high-quality information to make informed choices.,"Lawdragon generates revenue from a multi-faceted business model which includes advertising sales, online profile placements and other services which support the legal community.  Much of this revenue is renewable annually.",NA
Legal-Science-Partners,Legal Science Partners,www.legalsciencepartners.net,Narberth,PA,19072,Margaret,Lee,2013,0,Private,Business & Legal Services,"Data Management and Analytic Services, Software Licensing","LSP is a private company with a public mission: to increase public and professional access to legal information.  We are in the process of licensing our first product, LawAtlas: The Policy Surveillance Portal, to a new not-for-profit entity to be carried on as a public information service. LSP is moving into the professional legal information market, developing new statutory and regulatory products that deliver highly accurate coded legal data to lawyers and other policy professionals.","LSP uses scientific methods and its own copyrighted software to collect, code and publish statutory and regulatory legal information that is up-to-date, reliable and cost-efficient.","We are spin-off from Temple University and a Robert Wood Johnson Foundation National Program.  The Foundation's investmment in the original product, LawAtlas, was approximately $250,000, which produced a working policy surveillance portal. We are now in a social innovations incubator funded by the Bloomberg Foundation.",100+
Legcyte,(Leg)Cyte,http://www.legcyte.com,Washington,DC,20005,Aneet,Makin,2006,0,Public,Governance,Software Licensing,"(Leg)Cyte provides tools for Congressional staffers, lobbyists and public policy stakeholders. Our tools save users valuable time by streamlining, simplifying and ensuring more accurate legislative analysis. We're making legislation simple and smart.",LegCyte leverages technology to make legislation easier to understand and generates legislative insight and analytics and makes information sharing simple.,,NA
Legination-Inc,"LegiNation, Inc.",http://www.billtrack50.com/,Denver,CO,80203,Karen,Suhaka,2011,5,Private,Governance,Subscriptions,"LegiNation, Inc. was founded with the goal of making state level legislation more readily available to the professionals who need it, and even more importantly to the public at large. We are building products and websites to spark a renaissance in American politics, leveraging the internet to create the dialogue amongst our elected officials, legislative professionals, and everyday citizens.

<p>BillTrack50 is available for everyone to research state and federal legislation and legislators any time, for free. Our goal is to help people become informed about what their government is doing, and to connect with their representatives to offer their insights and knowledge where and when they are needed.</p>

<p>BillTrack50 also provides simple, elegant tools for tracking and sharing bills, as a subscription service. These tools are appropriate for professionals and organizations who need to keep on top of legislative developments, and keep others (and /or the public) informed about bills as they progress through the process.</p>","LegiNation, Inc was founded to make state level legislation more readily available to professionals who need it and, more importantly, to the public at large.",,50-100
Legistorm,LegiStorm,http://www.legistorm.com/,Washington,DC,20002,,,2006,0,Private,Governance,Not reported by company,"LegiStorm is a professional's answer to who's who on Capitol Hill. We provide detailed, up-to-date and accurate congressional staff contact information. We go beyond phone numbers and verified email addresses to provide government affairs, advocacy, media, and academic professionals with detailed background information on staffers including social media links, salary and employment history, educational history, privately funded travel disclosures and much more.","LegiStorm is an online source for Congressional staff salaries, financial disclosures, trips, gifts and earmarks.",,NA
Lenddo,Lenddo,https://www.lenddo.com/pages/what_is_lenddo/office,,NY,,,,2011,0,Private,Finance & Investment,Not reported by company,"Lenddo is an online platform that helps the emerging middle class use their social connections to build their creditworthiness and access local financial services. By combining community-based microfinance techniques with social media data, Lenddo is pioneering a new approach to serve the underbanked. We believe that the willingness of your community to vouch for you, coupled with data about how you behave online, can unlock opportunities to access much-needed financial services.",Lenddo is an online platform that helps the emerging middle class use their social connections to build their creditworthiness and access local financial services.,,NA
Lending-Club,Lending Club,https://www.lendingclub.com,San Francisco,CA,94105,,,2007,0,Private,Finance & Investment,Not reported by company,"Lending Club was founded with the mission to create a more efficient alternative to the traditional banking system that provides lower rates to borrowers and better returns to investors. The company operates an online credit marketplace where investors provide loans to creditworthy borrowers in exchange for the interest income. Lending Club leverages technology to provide a simple, cost-efficient experience generating value that it passes on to customers. As of December 2013, more than $3 billion in loans have been issued to borrowers and nearly $300 million in interest payments have been returned to investors.",Lending Club is an online financial community that connects creditworthy borrowers to savvy investors so both benefit financially - providing an alternative to bank lending.,,100+
Level-One-Technologies,Level One Technologies,http://www.levelonetechnologies.com,Maryland Heights,MO,63043,,,1999,7,Private,Data/Technology,Not reported by company,"Level One Technologies creates user friendly web applications that integrate with your existing software to extend their life and value. Our customers continue to use the software they've invested in, while experiencing the benefits of sharing information and interacting with their business partners over the web. The result is a more efficient work flow that avoids the hassle and expense of developing, implementing and learning new systems. Our applications are highly customizable and allow us to quickly adapt to meet your business needs.  

<p>Parrascope is a web based application designed by Level One Technologies that allows state agencies to manage and report their use of federal stimulus funds. This application is being co-developed and used by the Wyoming Department of Education. The initial version of the application was used to generate both monthly and quarterly ARRA reports. It has recently been expanded to include application and fund request functionality for the Education Jobs program.</p>",Level One Technologies develops powerful web based applications that help businesses become more efficient and profitable.,,100+
Lexisnexis,LexisNexis,http://www.lexisnexis.com/en-us/home.page,New York,NY,10017,,,1977,0,Public,Business & Legal Services,Not reported by company,"LexisNexis is a leading global provider of content-enabled workflow solutions designed specifically for professionals in the legal, risk management, corporate, government, law enforcement, accounting, and academic markets. Through the integration of information and technology, LexisNexis unites proprietary brands, advanced Web technologies and premium information sources. 

<p>To help customers in their own marketplace, LexisNexis offers Total Solutions - products and services to address specific customer needs in order to improve productivity, increase profitability and stimulate growth. Also, through risk and analytics solutions to assess risk, the company helps professionals verify identity, prevent fraud, comply with legislation, facilitate and secure commerce and support law enforcement and homeland security initiatives.</p>","LexisNexis is a provider of content-enabled workflow solutions designed for professionals in the legal, risk management, corporate, government, law enforcement, accounting, and academic markets.",,100+
Liberty-Mutual-Insurance-Cos,Liberty Mutual Insurance Cos.,http://www.libertymutual.com,Boston,MA,02116,,,1912,0,Private,Insurance,Not reported by company,"Liberty Mutual Insurance Company provides insurance products and services for restaurants, hotels, manufacturing businesses, and individuals and their families. It offers its insurance through its call center, website, and representatives, as well as through independent agents/brokers and benefit consultants.",Liberty Mutual Insurance provides a broad range of insurance products and services.,,NA
Lilly-Open-Innovation-Drug-Discovery,Lilly Open Innovation Drug Discovery,https://openinnovation.lilly.com/dd/,Indianapolis,IN,46285,,,1876,0,,Scientific Research,Not reported by company,"By providing a platform for idea-sharing, Lilly Open Innovation Drug Discovery lowers the barrier for collaborations between investigators working inside and outside an organization. Lilly is dedicated to the goal of becoming part of a Fully Integrated Pharmaceutical Network (FIPNet). A key part of this transformation is to expand the level of collaborative research with universities, institutes, and biotech to fuel innovative discovery.

<p>We hope that investigators from all over the world will take advantage of this resource and that it will open new venues to test novel therapeutic hypotheses and deepen our understanding of complex biological systems.</p>","By providing a platform for idea-sharing, Lilly Open Innovation Drug Discovery lowers the barrier for collaborations between investigators working inside and outside an organization.",,NA
Liquid-Robotics,Liquid Robotics,http://liquidr.com,Sunnyvale,CA,94089,,,2007,0,Private,Geospatial/Mapping,Not reported by company,"Liquid Robotics provides data services with Wave Glider, a marine robot that helps address climate change, national security, and offshore energy and resource management. The Wave Glider is changing both the economics and the technical envelope for ocean observation, data collection and communication. 

<p>Offering a platform for low-cost, persistent operations at sea, Liquid Robotics has attracted customers and users across its target markets in science, defense and oil & gas. Rather than spend $10K-$155K per day to operate an oceanographic vessel, customers can now launch an unmanned Wave Glider for months and up to a year of wide-ranging data collection. Leading organizations like the NOAA, BP and top oceanographic institutions have all adopted the Wave Glider for their unique mission requirements.</p>","Liquid Robotics provides data services with Wave Glider, a marine robot that helps address climate change, national security, and offshore energy and resource management.",,NA
Locavore,Locavore,http://www.getlocavore.com,Madison,WI,53703,,,2009,3,Private,Food & Agriculture,Not reported by company,"Locavore enables users to find local, in-season food at nearby farmers' markets and farms. Local Dirt brings the potential of streamlined agrisourcing to the local marketplace, capturing inefficiencies and producing results.","Locavore enables users to find local, in-season food at nearby farmers' markets and farms.",,NA
Logixdata-Llc,"LOGIXDATA, LLC",www.logixdata.com,Sacramento,CA,95811,Ganesh,Rajappan,2009,0,Private,Finance & Investment,Subscriptions,LogixData is a platform provider for intelligence mined from the SEC filings. Our Artificial Engine algorithms converts the information found in over 400 SEC form types to actionable data.,LogixData provides actionable insight and intelligence on publicly traded companies.,"Our revenues are obtained through subscription contracts with Public companies, Public accountants, Law firms and regulators. 
We are a organically built company with no external funding.
Our projected annual revenues are ~$2-$5M",NA
Loopnet,LoopNet,http://www.loopnet.com,San Francisco,CA,94107,,,1995,0,Public,Housing/Real Estate,Not reported by company,"LoopNet enables users to search listings, research properties, and list availabilities for commercial real estate.","LoopNet enables users to search listings, research properties, and list availabilities for commercial real estate.",,NA
Loqate-Inc,"Loqate, Inc.",www.loqate.com,San Mateo,CA,94404,,,2009,20,Private,Geospatial/Mapping,"Software Licensing, Subscriptions, User Fees for Web or Mobile Access","Loqate can power your applications with a combination of address capture, verification, and geocoding – all for 240+ countries.","Accurately Capture, Verify, and Geocode Any Address Worldwide",,50-100
Loseitcom,LoseIt.com,http://loseit.com,Boston,MA,02210,,,2008,0,Private,Lifestyle & Consumer,Not reported by company,"Successful weight loss only happens when the changes you make are sustainable. That's why we created Lose It! to help you make smart, healthy eating choices that still leave room for your favorite foods. Lose It! uses principles of weight loss (tracking and peer support) to help people manage their weight and improve their health.",Lose It! uses proven principles of weight loss (tracking and peer support) to help people manage their weight and improve their health.,,NA
Loveland-Technologies,LOVELAND Technologies,www.makeloveland.com,Detroit,MI,48226,Jerry,Paffendorf,2010,7,Private,Data/Technology,"Subscriptions, Special Projects","LOVELAND is based in Detroit, Michigan and the San Francisco Bay Area with a growing team dedicated to putting America online parcel by parcel. We work with governments, neighborhood groups, development, and conservation projects to gather and present public information about properties (the physical space and legal subdivisions that define the world) in clearer, more actionable ways.

We love helping people get on top of big problems like foreclosure prevention, blight identification and reduction, the reuse of vacant space, and the preservation of community assets.","Loveland Technologies is dedicated to putting America online, one parcel at a time.",,50-100
Lucid,Lucid,http://www.luciddesigngroup.com,Oakland,CA,94607,Vladi,Shunturov,2004,35,Private,Energy,"Software Licensing, Subscriptions","Lucid is a software technology company that enables connected buildings. Lucid's BuildingOS integrates data from all systems, meters, and devices in commercial buildings into a single, modern platform with intuitive energy management tools that everybody can use. The cloud-based operating system connects with building automation systems, sub-meters, lighting controls and on-site generation, and accesses EPA emissions data, weather data, and Green Button data. BuildingOS has strong traction in large multi-site deployments in education, city government, Fortune 500, and healthcare. BuildingOS is becoming the default operating system for buildings because it is driving the industry in the direction of true interoperability, eliminating vendor fragmentation and reducing the cost of metering and systems integration. In 2004, Lucid pioneered the concept of real-time feedback on energy and water use delivered on the web with Building Dashboard. For more information, please visit http://www.luciddesigngroup.com.","Lucid's BuildingOS integrates data from systems, meters, and devices in commercial buildings into a single platform with intuitive energy management tools that everybody can use.","We have 35 employees, raised $1.5M in capital and are breakeven.",1-10
Mango-Transit,Mango Transit,http://www.windowsphone.com/en-us/store/app/mango-transit/34083d75-dca6-4631-99be-4f9a3813dd73,Redmond,WA,,,,2011,0,Private,Geospatial/Mapping,Not reported by company,Mango Transit is an advanced public transit app for Windows Phone powered by Bing and Nokia.,Mango Transit is an advanced public transit app for Windows Phone.,,NA
