ts,referer,page,user_agent,ip
2014-05-21 12:08:16.697921,,/chart/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.114 Safari/537.36",::1
2014-05-21 12:09:14.450677,http://luisdaniel.com/Open-Data-Compass,/chart/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.114 Safari/537.36",216.165.95.69
2014-05-21 12:32:24.828499,http://blogs.worldbank.org/opendata/rise-open-data-driven-businesses-emerging-markets,/,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; InfoPath.2),86.99.250.215
2014-05-21 15:21:02.282816,http://www.opendata500.com/,/chart/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.114 Safari/537.36",165.224.214.1
2014-05-21 15:37:19.978229,http://www.opendata500.com/,/chart/,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/34.0.1847.137 Safari/537.36",165.224.214.1
2014-05-21 16:20:00.787914,http://www.opendata500.com/,/chart/,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/34.0.1847.137 Safari/537.36",198.102.33.251
2014-05-21 16:29:31.035257,http://www.opendata500.com/,/chart/,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/34.0.1847.137 Safari/537.36",198.102.39.250
2014-05-21 16:30:57.239327,http://www.opendata500.com/,/chart/,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.114 Safari/537.36",198.102.34.250
2014-05-21 18:19:57.104800,http://www.opendata500.org,/chart/,"Mozilla/5.0 (iPad; CPU OS 6_1_3 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0 Mobile/10B329 Safari/8536.25",46.105.133.58
2014-05-21 20:05:05.763347,http://www.opendata500.com/,/chart/,Mozilla/5.0 (Windows NT 6.1; rv:29.0) Gecko/20100101 Firefox/29.0,111.87.102.50
2014-05-21 21:19:08.531136,,/chart/,Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1),62.210.83.64
2014-05-21 21:21:08.198538,,/chart/,Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1),62.210.83.64
2014-05-21 21:21:15.126787,,/chart/,Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1),62.210.83.64
2014-05-22 04:15:05.555894,,/chart/,"Mozilla/5.0 (iPhone; CPU iPhone OS 6_0 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0 Mobile/10A5376e Safari/8536.25 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)",66.249.76.222
2014-05-22 11:45:21.380858,,/chart/,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; InfoPath.1; .NET CLR 2.0.50727; .NET CLR 1.1.4322; MS-RTC LM 8; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729),8.28.16.254
2014-05-22 11:45:21.348798,http://www.opendata500.com/,/chart/,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/34.0.1847.131 Safari/537.36",205.254.147.8
2014-05-22 14:36:34.600041,,/chart/,Mozilla/5.0 (compatible; EasouSpider; +http://www.easou.com/search/spider.html),183.60.213.106
2014-05-22 15:36:45.769429,http://www.opendata500.com/,/chart/,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/34.0.1847.137 Safari/537.36",192.136.50.130
2014-05-22 15:40:39.656522,http://www.opendata500.com/,/chart/,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/34.0.1847.137 Safari/537.36",198.102.41.250
2014-05-22 19:03:36.912357,http://www.opendata500.com/,/chart/,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/34.0.1847.137 Safari/537.36",198.102.42.250
2014-05-22 22:27:18.386107,,/chart/,Java/1.6.0_04,79.116.31.243
2014-05-22 22:57:09.944381,,/chart/,Java/1.6.0_04,79.116.31.243
2014-05-23 03:01:01.640458,,/chart/,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:28.0) Gecko/20100101 Firefox/28.0 (FlipboardProxy/1.1; +http://flipboard.com/browserproxy),54.198.136.86
2014-05-23 03:36:02.822796,,/chart/,Java/1.6.0_04,86.123.243.127
2014-05-24 08:24:15.161839,http://www.opendata500.com/,/chart/,Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.1; Trident/6.0),198.50.136.119
2014-05-24 11:38:03.243057,http://opendata500.herokuapp.com,/chart/,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/28.0.1500.52 Safari/537.36",192.95.29.28
2014-05-25 05:53:00.004181,http://www.opendata500.com/,/chart/,Mozilla/5.0 (Windows NT 6.1; rv:29.0) Gecko/20100101 Firefox/29.0,111.68.111.157
2014-05-25 06:35:37.756601,,/chart/,Java/1.6.0_04,79.116.31.245
2014-05-25 09:22:14.530409,,/chart/,Mozilla/5.0 (compatible; coccoc/1.0; +http://help.coccoc.com/),123.30.175.85
2014-05-25 17:26:41.199100,http://www.opendata500.com/,/chart/,Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.1; WOW64; Trident/6.0),37.59.164.94
2014-05-26 05:39:10.895570,http://www.opendata500.com/,/chart/,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; chromeframe/27.0.1453.94; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; .NET4.0C; .NET4.0E; InfoPath.2),212.203.92.238
2014-05-26 07:32:14.856422,http://www.opendata500.com/,/chart/,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/27.0.1453.94 Safari/537.36",212.203.92.238
2014-05-26 08:56:08.203255,http://opendata500.herokuapp.com/,/chart/,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/28.0.1500.71 Safari/537.36",192.99.5.179
2014-05-26 10:59:31.428876,,/chart/,Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm),157.55.39.1
2014-05-26 11:09:41.198079,http://opendata500.herokuapp.com/,/chart/,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/28.0.1500.71 Safari/537.36",192.99.5.179
2014-05-26 13:13:58.252909,http://www.opendata500.com/,/chart/,Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.2; WOW64; Trident/6.0),"176.31.209.248, 218.28.121.22"
2014-05-27 08:02:52.150134,http://opendata500.herokuapp.com,/chart/,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/28.0.1500.52 Chrome/28.0.1500.52 Safari/537.36",192.99.36.30
2014-05-27 12:26:54.774483,http://www.opendata500.com/,/chart/,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.0; Trident/5.0),107.182.116.169
2014-05-27 16:19:12.543921,http://www.opendata500.com/,/chart/,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.114 Safari/537.36",206.131.208.23
2014-05-27 18:02:59.681441,http://www.opendata500.com/,/chart/,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.114 Safari/537.36",205.144.100.200
2014-05-27 18:30:41.093937,,/chart/,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.2),38.100.21.68
2014-05-27 21:19:51.833269,http://okfn.jp/?p=10126&preview=true,/chart/,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.114 Safari/537.36",220.220.43.77
2014-05-27 21:20:50.444301,http://okfn.jp/?p=10126&preview=true,/chart/,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.114 Safari/537.36",220.220.43.77
2014-05-27 21:21:07.994683,,/chart/,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0),150.70.173.46
2014-05-27 21:21:40.173423,,/chart/,WordPress/3.9.1; http://okfn.jp,112.78.117.23
2014-05-27 21:21:44.048927,http://okfn.jp/?p=10126&preview=true,/chart/,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.114 Safari/537.36",220.220.43.77
2014-05-27 21:24:29.392617,http://112.78.117.23/2014/05/28/opendata500-intro/,/chart/,Mozilla/5.0 (ApacheManifoldCFWebCrawler; minhui.li@g.softbank.co.jp),210.146.35.2
2014-05-27 21:24:48.652541,,/chart/,Mozilla/4.0 (compatible;),202.233.46.59
2014-05-27 21:25:33.547444,,/chart/,WordPress/3.9.1; http://okfn.jp,112.78.117.23
2014-05-27 21:26:23.754359,,/chart/,WordPress/3.9.1; http://okfn.jp,112.78.117.23
2014-05-27 21:26:29.113487,http://okfn.jp/?p=10126&preview=true,/chart/,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.114 Safari/537.36",220.220.43.77
2014-05-27 21:27:04.490701,,/chart/,WordPress/3.9.1; http://okfn.jp,112.78.117.23
2014-05-27 21:27:09.600026,http://okfn.jp/?p=10126&preview=true,/chart/,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.114 Safari/537.36",220.220.43.77
2014-05-27 21:27:40.463534,,/chart/,WordPress/3.9.1; http://okfn.jp,112.78.117.23
2014-05-27 21:27:53.552563,http://okfn.jp/?p=10126&preview=true,/chart/,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.114 Safari/537.36",220.220.43.77
2014-05-27 21:36:22.618944,,/chart/,WordPress/3.9.1; http://okfn.jp,112.78.117.23
2014-05-27 21:36:30.081327,http://okfn.jp/?p=10126&preview=true,/chart/,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.114 Safari/537.36",220.220.43.77
2014-05-27 21:37:47.012311,,/chart/,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0),150.70.97.117
2014-05-27 21:43:59.123273,http://feedly.com/index.html,/chart/,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.114 Safari/537.36",111.87.102.50
2014-05-27 21:47:22.938056,http://feedly.com/,/chart/,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2008.2 Safari/537.36",222.12.97.127
2014-05-27 21:52:17.675456,http://okfn.jp/2014/05/28/opendata500-intro/,/chart/,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.114 Safari/537.36",150.43.232.98
2014-05-27 21:53:08.026471,http://okfn.jp/2014/05/28/opendata500-intro/,/chart/,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.114 Safari/537.36",210.230.205.162
2014-05-27 21:56:14.614205,,/chart/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_3) AppleWebKit/537.75.14 (KHTML, like Gecko)",180.12.60.70
2014-05-27 22:26:24.700115,http://feedly.com/index.html,/chart/,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.114 Safari/537.36",153.190.187.22
2014-05-27 22:31:29.305817,http://okfn.jp/tag/open-data-500/,/chart/,Mozilla/5.0 (Windows NT 6.1; rv:26.0) Gecko/20100101 Firefox/26.0,210.162.22.210
2014-05-27 22:42:44.897345,http://okfn.jp/2014/05/28/opendata500-intro/,/chart/,Mozilla/5.0 (Windows NT 6.1; rv:26.0) Gecko/20100101 Firefox/26.0,210.162.22.210
2014-05-27 22:49:08.176485,http://feedly.com/index.html,/chart/,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:29.0) Gecko/20100101 Firefox/29.0,220.146.248.220
2014-05-27 22:49:12.584046,http://okfn.jp/2014/05/28/opendata500-intro/,/chart/,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:29.0) Gecko/20100101 Firefox/29.0,220.146.248.220
2014-05-27 23:10:24.192060,,/chart/,Opera/9.80 (Windows NT 6.1) Presto/2.12.388 Version/12.17,202.221.192.105
2014-05-27 23:15:24.564238,http://okfn.jp/2014/05/28/opendata500-intro/,/chart/,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.114 Safari/537.36",101.111.194.66
2014-05-27 23:25:52.939511,http://okfn.jp/2014/05/28/opendata500-intro/,/chart/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.114 Safari/537.36",220.254.1.123
2014-05-27 23:25:59.729229,http://okfn.jp/2014/05/28/opendata500-intro/?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+Okfj+%28OKFJ%29,/chart/,"Mozilla/5.0 (Linux; Android 4.4.2; Nexus 5 Build/KOT49H) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/32.0.1700.99 Mobile Safari/537.36","110.161.149.157, 66.249.80.172"
2014-05-27 23:34:41.729724,http://okfn.jp/2014/05/28/opendata500-intro/,/chart/,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.114 Safari/537.36",222.150.255.204
2014-05-27 23:38:58.484475,http://okfn.jp/2014/05/,/chart/,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; .NET4.0C; .NET4.0E; InfoPath.3; MAFSJS),"10.103.1.12, 210.138.104.6"
2014-05-27 23:44:52.487640,http://feedly.com/index.html,/chart/,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.114 Safari/537.36",153.129.172.69
2014-05-27 23:55:51.238229,http://feedly.com/index.html,/chart/,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.114 Safari/537.36",118.151.156.172
2014-05-28 00:01:24.319556,http://okfn.jp/tag/blog/,/chart/,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.114 Safari/537.36",202.232.30.200
2014-05-28 00:23:36.372839,http://feedly.com/index.html,/chart/,Mozilla/5.0 (Windows NT 6.3; WOW64; rv:29.0) Gecko/20100101 Firefox/29.0,49.106.193.23
2014-05-28 00:51:14.671867,http://okfn.jp/2014/05/,/chart/,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.114 Safari/537.36","10.16.143.121, 175.177.157.69"
2014-05-28 01:16:59.051152,http://okfn.jp/2014/05/28/opendata500-intro/,/chart/,Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.1; WOW64; Trident/6.0),"unknown, 133.91.169.240"
2014-05-28 01:32:48.012782,http://www.opendata500.com,/chart/,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.6; rv:22.0) Gecko/20100101 Firefox/22.0,46.161.41.56
2014-05-28 02:09:57.717538,http://okfn.jp/2014/05/,/chart/,Mozilla/5.0 (Windows NT 6.3; WOW64; Trident/7.0; rv:11.0) like Gecko,125.174.47.183
2014-05-28 02:10:35.966050,http://okfn.jp/2014/05/28/opendata500-intro/,/chart/,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:29.0) Gecko/20100101 Firefox/29.0,122.213.198.122
2014-05-28 02:38:33.402442,http://okfn.jp/2014/05/28/opendata500-intro/,/chart/,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/34.0.1847.137 Safari/537.36",101.1.137.241
2014-05-28 03:13:06.008801,http://okfn.jp/2014/05/28/opendata500-intro/,/chart/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_5) AppleWebKit/537.74.9 (KHTML, like Gecko) Version/6.1.2 Safari/537.74.9",180.1.135.156
2014-05-28 03:42:46.875526,http://feedly.com/index.html,/chart/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.114 Safari/537.36",210.142.43.2
2014-05-28 04:13:59.146233,,/chart/,"Mozilla/5.0 (iPad; CPU OS 7_1_1 like Mac OS X) AppleWebKit/537.51.2 (KHTML, like Gecko) Mobile/11D201",58.12.100.75
2014-05-28 04:17:06.570814,http://okfn.jp/tag/%E3%82%AA%E3%83%BC%E3%83%97%E3%83%B3%E3%83%87%E3%83%BC%E3%82%BF500/,/chart/,Mozilla/5.0 (Windows NT 5.1; rv:29.0) Gecko/20100101 Firefox/29.0,"192.168.195.70, 202.24.188.135"
2014-05-28 04:17:07.023544,http://okfn.jp/tag/%E3%82%AA%E3%83%BC%E3%83%97%E3%83%B3%E3%83%87%E3%83%BC%E3%82%BF500/,/chart/,Mozilla/5.0 (Windows NT 5.1; rv:29.0) Gecko/20100101 Firefox/29.0,"192.168.195.70, 202.24.188.135"
2014-05-28 04:17:23.174790,http://okfn.jp/2014/05/28/opendata500-intro/,/chart/,Mozilla/5.0 (Windows NT 5.1; rv:29.0) Gecko/20100101 Firefox/29.0,"192.168.195.70, 202.24.188.135"
2014-05-28 04:28:59.667637,,/chart/,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; InfoPath.1; .NET CLR 2.0.50727; .NET CLR 1.1.4322; MS-RTC LM 8; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729),103.246.38.196
2014-05-28 04:29:00.431843,,/chart/,Mozilla/4.0 (compatible;),192.165.214.193
2014-05-28 04:58:24.736828,http://okfn.jp/2014/05/28/opendata500-intro/,/chart/,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.114 Safari/537.36",126.251.72.248
2014-05-28 05:03:11.037848,http://okfn.jp/tag/open-data-500/,/chart/,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/5.0),210.188.184.226
2014-05-28 05:04:45.471970,,/chart/,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0),150.70.97.115
2014-05-28 05:08:34.682126,,/chart/,Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1),150.70.75.31
2014-05-28 07:43:44.945298,,/chart/,Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm),157.55.39.1
2014-05-28 08:02:00.222579,http://www.opendata500.com,/chart/,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/5.0),23.83.94.125
2014-05-28 08:33:25.535964,,/chart/,"Mozilla/5.0 (Linux; Android 4.4.2; Nexus 7 Build/KOT49H) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/30.0.0.0 Safari/537.36",182.250.245.9
2014-05-28 08:33:37.103372,http://okfn.jp/2014/05/28/opendata500-intro/?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+Okfj+%28OKFJ%29,/chart/,"Mozilla/5.0 (Linux; Android 4.4.2; Nexus 7 Build/KOT49H) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/30.0.0.0 Safari/537.36",182.250.245.9
2014-05-28 08:45:05.465330,http://okfn.jp/2014/05/,/chart/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.114 Safari/537.36",103.5.142.19
2014-05-28 08:46:15.219953,http://okfn.jp/2014/05/,/chart/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.114 Safari/537.36",103.5.142.19
2014-05-28 09:05:24.986201,,/chart/,"Mozilla/5.0 (iPad; CPU OS 7_1_1 like Mac OS X) AppleWebKit/537.51.2 (KHTML, like Gecko) Mobile/11D201",106.167.232.140
2014-05-28 09:05:54.326806,,/chart/,"Mozilla/5.0 (iPad; CPU OS 7_1_1 like Mac OS X) AppleWebKit/537.51.2 (KHTML, like Gecko) Mobile/11D201",106.167.232.140
2014-05-28 09:17:16.845756,,/chart/,"Mozilla/5.0 (Linux; Android 4.4.2; Nexus 5 Build/KOT49H) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/30.0.0.0 Mobile Safari/537.36",124.41.88.137
2014-05-28 09:17:22.541179,http://okfn.jp/2014/05/28/opendata500-intro/?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+Okfj+%28OKFJ%29,/chart/,"Mozilla/5.0 (Linux; Android 4.4.2; Nexus 5 Build/KOT49H) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/30.0.0.0 Mobile Safari/537.36",124.41.88.137
2014-05-28 09:24:59.292123,http://okfn.jp/2014/05/28/opendata500-intro/,/chart/,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.0; Trident/5.0; BOIE9;JAJP),218.228.141.27
2014-05-28 09:25:43.506780,http://okfn.jp/2014/05/28/opendata500-intro/,/chart/,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.0; Trident/5.0; BOIE9;JAJP),218.228.141.27
2014-05-28 10:24:07.455797,http://okfn.jp/2014/05/28/opendata500-intro/?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+Okfj+%28OKFJ%29,/chart/,Mozilla/5.0 (Windows NT 6.3; WOW64; rv:29.0) Gecko/20100101 Firefox/29.0,111.100.7.215
2014-05-28 10:24:29.779319,,/chart/,Java/1.6.0_04,79.116.31.251
2014-05-28 11:03:02.392365,,/chart/,Java/1.7.0_25,94.109.0.78
2014-05-28 11:29:14.894736,,/chart/,"Mozilla/5.0 (iPad; CPU OS 7_1_1 like Mac OS X) AppleWebKit/537.51.2 (KHTML, like Gecko) Mobile/11D201",106.154.88.1
2014-05-28 11:34:13.034018,,/chart/,"Mozilla/5.0 (Linux; Android 4.4.2; Nexus 5 Build/KOT49H) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/30.0.0.0 Mobile Safari/537.36",106.188.25.44
2014-05-28 12:39:26.980221,,/chart/,Twitterbot/1.0,199.59.148.209
2014-05-28 12:41:46.988961,http://t.co/NQu9jJLJfZ,/chart/,"Mozilla/5.0 (iPhone; CPU iPhone OS 7_1_1 like Mac OS X) AppleWebKit/537.51.2 (KHTML, like Gecko) Mobile/11D201 Twitter for iPhone",87.109.67.34
2014-05-28 12:42:25.039165,,/chart/,Mozilla/5.0 (compatible; TweetmemeBot/3.0; +http://tweetmeme.com/),46.236.23.222
2014-05-28 12:49:13.359762,http://okfn.jp/2014/05/28/opendata500-intro/,/chart/,"Mozilla/5.0 (iPod; CPU iPhone OS 6_1_3 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Mobile/10B329 [FBAN/FBIOS;FBAV/10.0.0.26.21;FBBV/2441354;FBDV/iPod5,1;FBMD/iPod touch;FBSN/iPhone OS;FBSV/6.1.3;FBSS/2; FBCR/;FBID/phone;FBLC/ja_JP;FBOP/5]",114.145.5.194
2014-05-28 13:19:00.896847,http://www.opendata500.com/,/chart/,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/5.0),188.240.137.136
2014-05-28 13:51:28.564181,http://www.opendata500.com/,/chart/,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; .NET4.0C; .NET4.0E; InfoPath.3),158.151.208.58
2014-05-28 18:14:52.934391,,/chart/,"Mozilla/5.0 (Linux; U; Android 4.1.1; ja-jp; HTX21 Build/JRO03C) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Mobile Safari/534.30",60.237.117.89
2014-05-28 19:43:06.073805,http://feedly.com/index.html,/chart/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.18 Safari/537.36",219.110.226.110
2014-05-28 22:39:21.020260,http://feedly.com/index.html,/chart/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.114 Safari/537.36",211.14.8.249
2014-05-29 00:09:51.807726,http://opendata500.herokuapp.com,/chart/,Mozilla/5.0 (X11; Linux x86_64; rv:22.0) Gecko/20100101 Firefox/22.0,23.89.196.37
2014-05-29 02:57:07.270026,http://www.opendata500.com,/chart/,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/5.0),23.83.94.19
2014-05-29 08:07:18.223873,http://www.opendata500.com,/chart/,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; WOW64; Trident/5.0),147.255.56.125
2014-05-29 08:07:38.515025,http://www.seatti.org/index.php/news-and-events/117-welcome-to-opendata-500.html,/chart/,Mozilla/5.0 (Windows NT 6.1; rv:29.0) Gecko/20100101 Firefox/29.0,118.137.1.27
2014-05-29 08:48:57.861368,,/chart/,"Mozilla/5.0 (iPad; CPU OS 7_1_1 like Mac OS X) AppleWebKit/537.51.2 (KHTML, like Gecko) Mobile/11D201",120.75.28.150
2014-05-29 10:47:02.797285,http://www.opendata500.com/,/chart/,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; WOW64; Trident/5.0),23.108.132.243
2014-05-29 10:58:37.783687,http://www.feedspot.com/,/chart/,Mozilla/5.0 (Windows NT 6.3; WOW64; rv:29.0) Gecko/20100101 Firefox/29.0,182.249.240.15
2014-05-29 11:51:02.761687,http://www.opendata500.com/,/chart/,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.114 Safari/537.36",15.219.153.83
2014-05-29 13:31:12.714040,,/chart/,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; InfoPath.1; .NET CLR 2.0.50727; .NET CLR 1.1.4322; MS-RTC LM 8; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729),199.116.169.254
2014-05-29 13:31:13.209356,http://www.opendata500.com/,/chart/,Mozilla/5.0 (X11; Linux x86_64; rv:17.0) Gecko/20130307 Firefox/17.0,208.71.62.32
2014-05-29 15:03:17.413961,,/chart/,Mozilla/5.0 (Windows; U; Windows NT 5.1; it; rv:1.9.1b2) Gecko/20081201 Firefox/3.1b2,54.203.105.46
